Source,Target,Type,Id,Label,Weight
UNIRM_112,UNIRM_144,Undirected,e4041,,0.1935
UNIRM_112,UNIRM_145,Undirected,e4042,,0.05
UNIRM_112,UNIRM_150,Undirected,e4043,,0.0909
UNIRM_112,UNIRM_153,Undirected,e4044,,0.1026
UNIRM_112,UNIRM_154,Undirected,e4045,,0.0909
UNIRM_112,UNIRM_157,Undirected,e4046,,0.1935
UNIRM_112,UNIRM_178,Undirected,e4048,,0.1333
UNIRM_112,UNIRM_218,Undirected,e4049,,0.1429
UNIRM_112,UNIRM_221,Undirected,e4050,,0.1053
UNIRM_112,UNIRM_229,Undirected,e4051,,0.1176
UNIRM_112,UNIRM_230,Undirected,e4052,,0.125
UNIRM_112,UNIRM_236,Undirected,e4053,,0.1667
UNIRM_112,UNIRM_261,Undirected,e4054,,0.1538
UNIRM_112,UNIRM_338,Undirected,e4055,,0.1818
UNIRM_113,UNIRM_114,Undirected,e4092,,0.5
UNIRM_113,UNIRM_115,Undirected,e4093,,0.1538
UNIRM_113,UNIRM_117,Undirected,e4094,,0.4286
UNIRM_113,UNIRM_119,Undirected,e4095,,0.25
UNIRM_113,UNIRM_121,Undirected,e4096,,0.1667
UNIRM_113,UNIRM_122,Undirected,e4097,,0.5714
UNIRM_113,UNIRM_123,Undirected,e4098,,0.3529
UNIRM_113,UNIRM_126,Undirected,e4099,,0.1143
UNIRM_113,UNIRM_133,Undirected,e4100,,0.1111
UNIRM_113,UNIRM_134,Undirected,e4101,,0.1538
UNIRM_113,UNIRM_144,Undirected,e4102,,0.0667
UNIRM_113,UNIRM_145,Undirected,e4103,,0.2051
UNIRM_113,UNIRM_150,Undirected,e4104,,0.2857
UNIRM_113,UNIRM_153,Undirected,e4105,,0.0526
UNIRM_113,UNIRM_154,Undirected,e4106,,0.0952
UNIRM_113,UNIRM_157,Undirected,e4107,,0.0667
UNIRM_113,UNIRM_176,Undirected,e4108,,0.0571
UNIRM_113,UNIRM_178,Undirected,e4109,,0.1429
UNIRM_113,UNIRM_211,Undirected,e4110,,0.3333
UNIRM_113,UNIRM_213,Undirected,e4111,,0.1667
UNIRM_113,UNIRM_214,Undirected,e4112,,0.2857
UNIRM_113,UNIRM_218,Undirected,e4113,,0.4615
UNIRM_113,UNIRM_219,Undirected,e4114,,0.1429
UNIRM_113,UNIRM_221,Undirected,e4115,,0.1111
UNIRM_113,UNIRM_225,Undirected,e4116,,0.0606
UNIRM_113,UNIRM_230,Undirected,e4117,,0.1333
UNIRM_113,UNIRM_236,Undirected,e4118,,0.1739
UNIRM_113,UNIRM_237,Undirected,e4119,,0.3077
UNIRM_113,UNIRM_239,Undirected,e4120,,0.0741
UNIRM_113,UNIRM_241,Undirected,e4121,,0.1667
UNIRM_113,UNIRM_244,Undirected,e4122,,0.3077
UNIRM_113,UNIRM_259,Undirected,e4123,,0.3077
UNIRM_113,UNIRM_260,Undirected,e4124,,0.1667
UNIRM_113,UNIRM_261,Undirected,e4125,,0.3333
UNIRM_113,UNIRM_266,Undirected,e4126,,0.1667
UNIRM_113,UNIRM_270,Undirected,e4127,,0.4286
UNIRM_113,UNIRM_281,Undirected,e4128,,0.0833
UNIRM_113,UNIRM_286,Undirected,e4129,,0.25
UNIRM_113,UNIRM_291,Undirected,e4130,,0.1176
UNIRM_113,UNIRM_338,Undirected,e4131,,0.0625
UNIRM_113,UNIRM_355,Undirected,e4132,,0.2353
UNIRM_114,UNIRM_115,Undirected,e4163,,0.1818
UNIRM_114,UNIRM_117,Undirected,e4164,,0.1667
UNIRM_114,UNIRM_119,Undirected,e4165,,0.1429
UNIRM_114,UNIRM_121,Undirected,e4166,,0.0909
UNIRM_114,UNIRM_122,Undirected,e4167,,0.3333
UNIRM_114,UNIRM_123,Undirected,e4168,,0.2667
UNIRM_114,UNIRM_126,Undirected,e4169,,0.1212
UNIRM_114,UNIRM_133,Undirected,e4170,,0.125
UNIRM_114,UNIRM_142,Undirected,e4171,,0.0513
UNIRM_114,UNIRM_144,Undirected,e4172,,0.0714
UNIRM_114,UNIRM_145,Undirected,e4173,,0.1081
UNIRM_114,UNIRM_150,Undirected,e4174,,0.2105
UNIRM_114,UNIRM_154,Undirected,e4175,,0.1053
UNIRM_114,UNIRM_176,Undirected,e4176,,0.0606
UNIRM_114,UNIRM_211,Undirected,e4177,,0.25
UNIRM_114,UNIRM_213,Undirected,e4178,,0.2
UNIRM_114,UNIRM_214,Undirected,e4179,,0.1667
UNIRM_114,UNIRM_218,Undirected,e4180,,0.5455
UNIRM_114,UNIRM_219,Undirected,e4181,,0.1667
UNIRM_114,UNIRM_236,Undirected,e4182,,0.0952
UNIRM_114,UNIRM_261,Undirected,e4183,,0.2
UNIRM_114,UNIRM_286,Undirected,e4184,,0.1818
UNIRM_114,UNIRM_338,Undirected,e4185,,0.0667
UNIRM_114,UNIRM_348,Undirected,e4186,,0.1
UNIRM_115,UNIRM_117,Undirected,e4226,,0.1538
UNIRM_115,UNIRM_119,Undirected,e4227,,0.2667
UNIRM_115,UNIRM_121,Undirected,e4228,,0.3478
UNIRM_115,UNIRM_122,Undirected,e4229,,0.1538
UNIRM_115,UNIRM_123,Undirected,e4230,,0.125
UNIRM_115,UNIRM_126,Undirected,e4231,,0.1765
UNIRM_115,UNIRM_133,Undirected,e4232,,0.1176
UNIRM_115,UNIRM_142,Undirected,e4233,,0.05
UNIRM_115,UNIRM_144,Undirected,e4234,,0.069
UNIRM_115,UNIRM_145,Undirected,e4235,,0.0526
UNIRM_115,UNIRM_150,Undirected,e4236,,0.1
UNIRM_115,UNIRM_153,Undirected,e4237,,0.0541
UNIRM_115,UNIRM_154,Undirected,e4238,,0.1
UNIRM_115,UNIRM_157,Undirected,e4239,,0.1379
UNIRM_115,UNIRM_180,Undirected,e4241,,0.1212
UNIRM_115,UNIRM_213,Undirected,e4242,,0.1818
UNIRM_115,UNIRM_218,Undirected,e4243,,0.1667
UNIRM_115,UNIRM_221,Undirected,e4244,,0.1176
UNIRM_115,UNIRM_225,Undirected,e4245,,0.0625
UNIRM_115,UNIRM_229,Undirected,e4246,,0.1333
UNIRM_115,UNIRM_230,Undirected,e4247,,0.1429
UNIRM_115,UNIRM_236,Undirected,e4248,,0.1818
UNIRM_115,UNIRM_239,Undirected,e4249,,0.1538
UNIRM_115,UNIRM_241,Undirected,e4250,,0.1818
UNIRM_115,UNIRM_244,Undirected,e4251,,0.1667
UNIRM_115,UNIRM_261,Undirected,e4252,,0.3636
UNIRM_115,UNIRM_338,Undirected,e4253,,0.129
UNIRM_117,UNIRM_119,Undirected,e4299,,0.25
UNIRM_117,UNIRM_121,Undirected,e4300,,0.0833
UNIRM_117,UNIRM_122,Undirected,e4301,,0.2857
UNIRM_117,UNIRM_123,Undirected,e4302,,0.2353
UNIRM_117,UNIRM_126,Undirected,e4303,,0.1714
UNIRM_117,UNIRM_133,Undirected,e4304,,0.1111
UNIRM_117,UNIRM_134,Undirected,e4305,,0.1538
UNIRM_117,UNIRM_139,Undirected,e4306,,0.1538
UNIRM_117,UNIRM_142,Undirected,e4307,,0.0488
UNIRM_117,UNIRM_144,Undirected,e4308,,0.0667
UNIRM_117,UNIRM_145,Undirected,e4309,,0.0513
UNIRM_117,UNIRM_150,Undirected,e4310,,0.0952
UNIRM_117,UNIRM_154,Undirected,e4311,,0.0952
UNIRM_117,UNIRM_157,Undirected,e4312,,0.0667
UNIRM_117,UNIRM_176,Undirected,e4313,,0.0571
UNIRM_117,UNIRM_186,Undirected,e4314,,0.1538
UNIRM_117,UNIRM_211,Undirected,e4315,,0.1111
UNIRM_117,UNIRM_214,Undirected,e4316,,0.1429
UNIRM_117,UNIRM_218,Undirected,e4317,,0.1538
UNIRM_117,UNIRM_219,Undirected,e4318,,0.1429
UNIRM_117,UNIRM_225,Undirected,e4319,,0.0606
UNIRM_117,UNIRM_236,Undirected,e4320,,0.087
UNIRM_117,UNIRM_244,Undirected,e4321,,0.1538
UNIRM_117,UNIRM_261,Undirected,e4322,,0.3333
UNIRM_117,UNIRM_270,Undirected,e4323,,0.1429
UNIRM_117,UNIRM_281,Undirected,e4324,,0.25
UNIRM_117,UNIRM_286,Undirected,e4325,,0.1667
UNIRM_117,UNIRM_338,Undirected,e4326,,0.1875
UNIRM_117,UNIRM_355,Undirected,e4327,,0.3529
UNIRM_119,UNIRM_121,Undirected,e4375,,0.3077
UNIRM_119,UNIRM_122,Undirected,e4376,,0.25
UNIRM_119,UNIRM_123,Undirected,e4377,,0.1053
UNIRM_119,UNIRM_126,Undirected,e4378,,0.3243
UNIRM_119,UNIRM_134,Undirected,e4379,,0.1333
UNIRM_119,UNIRM_139,Undirected,e4380,,0.1333
UNIRM_119,UNIRM_142,Undirected,e4381,,0.093
UNIRM_119,UNIRM_144,Undirected,e4382,,0.1875
UNIRM_119,UNIRM_145,Undirected,e4383,,0.0976
UNIRM_119,UNIRM_150,Undirected,e4384,,0.087
UNIRM_119,UNIRM_153,Undirected,e4385,,0.05
UNIRM_119,UNIRM_157,Undirected,e4386,,0.25
UNIRM_119,UNIRM_159,Undirected,e4387,,0.1
UNIRM_119,UNIRM_162,Undirected,e4388,,0.125
UNIRM_119,UNIRM_176,Undirected,e4389,,0.0541
UNIRM_119,UNIRM_178,Undirected,e4390,,0.25
UNIRM_119,UNIRM_180,Undirected,e4391,,0.0556
UNIRM_119,UNIRM_186,Undirected,e4392,,0.1333
UNIRM_119,UNIRM_211,Undirected,e4393,,0.1
UNIRM_119,UNIRM_213,Undirected,e4394,,0.1429
UNIRM_119,UNIRM_214,Undirected,e4395,,0.125
UNIRM_119,UNIRM_218,Undirected,e4396,,0.1333
UNIRM_119,UNIRM_221,Undirected,e4397,,0.2
UNIRM_119,UNIRM_225,Undirected,e4398,,0.1714
UNIRM_119,UNIRM_229,Undirected,e4399,,0.1111
UNIRM_119,UNIRM_230,Undirected,e4400,,0.2353
UNIRM_119,UNIRM_236,Undirected,e4401,,0.24
UNIRM_119,UNIRM_237,Undirected,e4402,,0.1333
UNIRM_119,UNIRM_239,Undirected,e4403,,0.1379
UNIRM_119,UNIRM_240,Undirected,e4404,,0.1429
UNIRM_119,UNIRM_241,Undirected,e4405,,0.2857
UNIRM_119,UNIRM_244,Undirected,e4406,,0.1333
UNIRM_119,UNIRM_259,Undirected,e4407,,0.1333
UNIRM_119,UNIRM_260,Undirected,e4408,,0.2857
UNIRM_119,UNIRM_261,Undirected,e4409,,0.4286
UNIRM_119,UNIRM_266,Undirected,e4410,,0.2857
UNIRM_119,UNIRM_270,Undirected,e4411,,0.125
UNIRM_119,UNIRM_281,Undirected,e4412,,0.2308
UNIRM_119,UNIRM_286,Undirected,e4413,,0.1538
UNIRM_119,UNIRM_295,Undirected,e4414,,0.08
UNIRM_119,UNIRM_338,Undirected,e4415,,0.1765
UNIRM_121,UNIRM_122,Undirected,e4465,,0.3333
UNIRM_121,UNIRM_123,Undirected,e4466,,0.1481
UNIRM_121,UNIRM_126,Undirected,e4467,,0.3111
UNIRM_121,UNIRM_133,Undirected,e4468,,0.1429
UNIRM_121,UNIRM_134,Undirected,e4469,,0.087
UNIRM_121,UNIRM_139,Undirected,e4470,,0.087
UNIRM_121,UNIRM_142,Undirected,e4471,,0.1176
UNIRM_121,UNIRM_144,Undirected,e4472,,0.15
UNIRM_121,UNIRM_145,Undirected,e4473,,0.2041
UNIRM_121,UNIRM_150,Undirected,e4474,,0.1935
UNIRM_121,UNIRM_153,Undirected,e4475,,0.0833
UNIRM_121,UNIRM_154,Undirected,e4476,,0.0645
UNIRM_121,UNIRM_157,Undirected,e4477,,0.2
UNIRM_121,UNIRM_159,Undirected,e4478,,0.2143
UNIRM_121,UNIRM_162,Undirected,e4479,,0.25
UNIRM_121,UNIRM_176,Undirected,e4481,,0.1333
UNIRM_121,UNIRM_178,Undirected,e4482,,0.1667
UNIRM_121,UNIRM_180,Undirected,e4483,,0.1364
UNIRM_121,UNIRM_186,Undirected,e4484,,0.087
UNIRM_121,UNIRM_211,Undirected,e4485,,0.1429
UNIRM_121,UNIRM_213,Undirected,e4486,,0.0909
UNIRM_121,UNIRM_214,Undirected,e4487,,0.1667
UNIRM_121,UNIRM_218,Undirected,e4488,,0.087
UNIRM_121,UNIRM_221,Undirected,e4489,,0.2857
UNIRM_121,UNIRM_225,Undirected,e4490,,0.1395
UNIRM_121,UNIRM_229,Undirected,e4491,,0.1538
UNIRM_121,UNIRM_230,Undirected,e4492,,0.16
UNIRM_121,UNIRM_236,Undirected,e4493,,0.3636
UNIRM_121,UNIRM_237,Undirected,e4494,,0.087
UNIRM_121,UNIRM_239,Undirected,e4495,,0.2162
UNIRM_121,UNIRM_240,Undirected,e4496,,0.0909
UNIRM_121,UNIRM_241,Undirected,e4497,,0.2727
UNIRM_121,UNIRM_244,Undirected,e4498,,0.1739
UNIRM_121,UNIRM_259,Undirected,e4499,,0.087
UNIRM_121,UNIRM_260,Undirected,e4500,,0.1818
UNIRM_121,UNIRM_261,Undirected,e4501,,0.1818
UNIRM_121,UNIRM_266,Undirected,e4502,,0.1818
UNIRM_121,UNIRM_270,Undirected,e4503,,0.1667
UNIRM_121,UNIRM_279,Undirected,e4504,,0.1818
UNIRM_121,UNIRM_281,Undirected,e4505,,0.1176
UNIRM_121,UNIRM_286,Undirected,e4506,,0.2353
UNIRM_121,UNIRM_295,Undirected,e4507,,0.1818
UNIRM_121,UNIRM_338,Undirected,e4508,,0.0952
UNIRM_121,UNIRM_364,Undirected,e4509,,0.0833
UNIRM_122,UNIRM_123,Undirected,e4555,,0.3529
UNIRM_122,UNIRM_126,Undirected,e4556,,0.1143
UNIRM_122,UNIRM_133,Undirected,e4557,,0.3333
UNIRM_122,UNIRM_134,Undirected,e4558,,0.1538
UNIRM_122,UNIRM_142,Undirected,e4559,,0.0488
UNIRM_122,UNIRM_144,Undirected,e4560,,0.1333
UNIRM_122,UNIRM_145,Undirected,e4561,,0.1538
UNIRM_122,UNIRM_150,Undirected,e4562,,0.2857
UNIRM_122,UNIRM_154,Undirected,e4563,,0.0952
UNIRM_122,UNIRM_157,Undirected,e4564,,0.0667
UNIRM_122,UNIRM_176,Undirected,e4566,,0.0571
UNIRM_122,UNIRM_178,Undirected,e4567,,0.1429
UNIRM_122,UNIRM_186,Undirected,e4568,,0.1538
UNIRM_122,UNIRM_211,Undirected,e4569,,0.2222
UNIRM_122,UNIRM_213,Undirected,e4570,,0.1667
UNIRM_122,UNIRM_214,Undirected,e4571,,0.4286
UNIRM_122,UNIRM_218,Undirected,e4572,,0.4615
UNIRM_122,UNIRM_219,Undirected,e4573,,0.1429
UNIRM_122,UNIRM_221,Undirected,e4574,,0.2222
UNIRM_122,UNIRM_229,Undirected,e4575,,0.125
UNIRM_122,UNIRM_230,Undirected,e4576,,0.1333
UNIRM_122,UNIRM_236,Undirected,e4577,,0.2609
UNIRM_122,UNIRM_237,Undirected,e4578,,0.1538
UNIRM_122,UNIRM_239,Undirected,e4579,,0.0741
UNIRM_122,UNIRM_241,Undirected,e4580,,0.3333
UNIRM_122,UNIRM_244,Undirected,e4581,,0.3077
UNIRM_122,UNIRM_259,Undirected,e4582,,0.1538
UNIRM_122,UNIRM_260,Undirected,e4583,,0.1667
UNIRM_122,UNIRM_261,Undirected,e4584,,0.3333
UNIRM_122,UNIRM_266,Undirected,e4585,,0.1667
UNIRM_122,UNIRM_270,Undirected,e4586,,0.2857
UNIRM_122,UNIRM_279,Undirected,e4587,,0.1667
UNIRM_122,UNIRM_281,Undirected,e4588,,0.1667
UNIRM_122,UNIRM_286,Undirected,e4589,,0.1667
UNIRM_122,UNIRM_338,Undirected,e4590,,0.0625
UNIRM_122,UNIRM_355,Undirected,e4591,,0.1176
UNIRM_123,UNIRM_126,Undirected,e4628,,0.1053
UNIRM_123,UNIRM_133,Undirected,e4629,,0.0952
UNIRM_123,UNIRM_134,Undirected,e4630,,0.125
UNIRM_123,UNIRM_142,Undirected,e4631,,0.0455
UNIRM_123,UNIRM_145,Undirected,e4632,,0.1429
UNIRM_123,UNIRM_150,Undirected,e4633,,0.1667
UNIRM_123,UNIRM_154,Undirected,e4634,,0.3333
UNIRM_123,UNIRM_176,Undirected,e4636,,0.0526
UNIRM_123,UNIRM_178,Undirected,e4637,,0.1176
UNIRM_123,UNIRM_180,Undirected,e4638,,0.0541
UNIRM_123,UNIRM_186,Undirected,e4639,,0.125
UNIRM_123,UNIRM_211,Undirected,e4640,,0.1905
UNIRM_123,UNIRM_214,Undirected,e4641,,0.1176
UNIRM_123,UNIRM_218,Undirected,e4642,,0.375
UNIRM_123,UNIRM_225,Undirected,e4643,,0.0556
UNIRM_123,UNIRM_229,Undirected,e4644,,0.1053
UNIRM_123,UNIRM_236,Undirected,e4645,,0.2308
UNIRM_123,UNIRM_241,Undirected,e4646,,0.1333
UNIRM_123,UNIRM_244,Undirected,e4647,,0.375
UNIRM_123,UNIRM_259,Undirected,e4648,,0.25
UNIRM_123,UNIRM_261,Undirected,e4649,,0.1333
UNIRM_123,UNIRM_270,Undirected,e4650,,0.2353
UNIRM_123,UNIRM_279,Undirected,e4651,,0.1333
UNIRM_123,UNIRM_281,Undirected,e4652,,0.1481
UNIRM_123,UNIRM_286,Undirected,e4653,,0.0741
UNIRM_123,UNIRM_338,Undirected,e4654,,0.0571
UNIRM_123,UNIRM_348,Undirected,e4655,,0.16
UNIRM_123,UNIRM_355,Undirected,e4656,,0.1
UNIRM_123,UNIRM_382,Undirected,e4657,,0.125
UNIRM_126,UNIRM_133,Undirected,e4714,,0.2051
UNIRM_126,UNIRM_134,Undirected,e4715,,0.1176
UNIRM_126,UNIRM_139,Undirected,e4716,,0.1176
UNIRM_126,UNIRM_142,Undirected,e4717,,0.3548
UNIRM_126,UNIRM_144,Undirected,e4718,,0.3137
UNIRM_126,UNIRM_145,Undirected,e4719,,0.2667
UNIRM_126,UNIRM_150,Undirected,e4720,,0.1429
UNIRM_126,UNIRM_153,Undirected,e4721,,0.1356
UNIRM_126,UNIRM_154,Undirected,e4722,,0.0952
UNIRM_126,UNIRM_157,Undirected,e4723,,0.2353
UNIRM_126,UNIRM_159,Undirected,e4724,,0.1026
UNIRM_126,UNIRM_162,Undirected,e4725,,0.1714
UNIRM_126,UNIRM_176,Undirected,e4727,,0.3214
UNIRM_126,UNIRM_178,Undirected,e4728,,0.3429
UNIRM_126,UNIRM_180,Undirected,e4729,,0.2545
UNIRM_126,UNIRM_186,Undirected,e4730,,0.0588
UNIRM_126,UNIRM_211,Undirected,e4731,,0.0513
UNIRM_126,UNIRM_213,Undirected,e4732,,0.0606
UNIRM_126,UNIRM_214,Undirected,e4733,,0.0571
UNIRM_126,UNIRM_218,Undirected,e4734,,0.0588
UNIRM_126,UNIRM_219,Undirected,e4735,,0.0571
UNIRM_126,UNIRM_221,Undirected,e4736,,0.1026
UNIRM_126,UNIRM_225,Undirected,e4737,,0.1852
UNIRM_126,UNIRM_230,Undirected,e4738,,0.0556
UNIRM_126,UNIRM_236,Undirected,e4739,,0.1818
UNIRM_126,UNIRM_237,Undirected,e4740,,0.0588
UNIRM_126,UNIRM_239,Undirected,e4741,,0.0417
UNIRM_126,UNIRM_240,Undirected,e4742,,0.0606
UNIRM_126,UNIRM_241,Undirected,e4743,,0.1818
UNIRM_126,UNIRM_244,Undirected,e4744,,0.1176
UNIRM_126,UNIRM_259,Undirected,e4745,,0.0588
UNIRM_126,UNIRM_260,Undirected,e4746,,0.1212
UNIRM_126,UNIRM_261,Undirected,e4747,,0.2424
UNIRM_126,UNIRM_266,Undirected,e4748,,0.1212
UNIRM_126,UNIRM_270,Undirected,e4749,,0.0571
UNIRM_126,UNIRM_281,Undirected,e4750,,0.3111
UNIRM_126,UNIRM_286,Undirected,e4751,,0.1333
UNIRM_126,UNIRM_291,Undirected,e4752,,0.1053
UNIRM_126,UNIRM_295,Undirected,e4753,,0.1364
UNIRM_126,UNIRM_338,Undirected,e4754,,0.3396
UNIRM_126,UNIRM_348,Undirected,e4755,,0.2326
UNIRM_126,UNIRM_355,Undirected,e4756,,0.0526
UNIRM_126,UNIRM_361,Undirected,e4757,,0.1053
UNIRM_126,UNIRM_362,Undirected,e4758,,0.1579
UNIRM_133,UNIRM_134,Undirected,e4813,,0.2353
UNIRM_133,UNIRM_139,Undirected,e4814,,0.2353
UNIRM_133,UNIRM_142,Undirected,e4815,,0.1778
UNIRM_133,UNIRM_144,Undirected,e4816,,0.1176
UNIRM_133,UNIRM_145,Undirected,e4817,,0.186
UNIRM_133,UNIRM_150,Undirected,e4818,,0.4
UNIRM_133,UNIRM_153,Undirected,e4819,,0.0952
UNIRM_133,UNIRM_154,Undirected,e4820,,0.16
UNIRM_133,UNIRM_157,Undirected,e4821,,0.0588
UNIRM_133,UNIRM_176,Undirected,e4823,,0.1026
UNIRM_133,UNIRM_178,Undirected,e4824,,0.2222
UNIRM_133,UNIRM_180,Undirected,e4825,,0.0526
UNIRM_133,UNIRM_211,Undirected,e4826,,0.1818
UNIRM_133,UNIRM_213,Undirected,e4827,,0.125
UNIRM_133,UNIRM_214,Undirected,e4828,,0.3333
UNIRM_133,UNIRM_218,Undirected,e4829,,0.2353
UNIRM_133,UNIRM_219,Undirected,e4830,,0.1111
UNIRM_133,UNIRM_221,Undirected,e4831,,0.0909
UNIRM_133,UNIRM_225,Undirected,e4832,,0.0541
UNIRM_133,UNIRM_229,Undirected,e4833,,0.1
UNIRM_133,UNIRM_236,Undirected,e4834,,0.1481
UNIRM_133,UNIRM_240,Undirected,e4835,,0.125
UNIRM_133,UNIRM_241,Undirected,e4836,,0.25
UNIRM_133,UNIRM_244,Undirected,e4837,,0.1176
UNIRM_133,UNIRM_279,Undirected,e4838,,0.125
UNIRM_133,UNIRM_281,Undirected,e4839,,0.1429
UNIRM_133,UNIRM_286,Undirected,e4840,,0.1429
UNIRM_133,UNIRM_291,Undirected,e4841,,0.0952
UNIRM_133,UNIRM_338,Undirected,e4842,,0.0556
UNIRM_133,UNIRM_361,Undirected,e4843,,0.0952
UNIRM_134,UNIRM_139,Undirected,e4892,,0.1667
UNIRM_134,UNIRM_142,Undirected,e4893,,0.1
UNIRM_134,UNIRM_144,Undirected,e4894,,0.069
UNIRM_134,UNIRM_145,Undirected,e4895,,0.1579
UNIRM_134,UNIRM_150,Undirected,e4896,,0.1
UNIRM_134,UNIRM_153,Undirected,e4897,,0.0541
UNIRM_134,UNIRM_154,Undirected,e4898,,0.1
UNIRM_134,UNIRM_157,Undirected,e4899,,0.069
UNIRM_134,UNIRM_176,Undirected,e4901,,0.0588
UNIRM_134,UNIRM_178,Undirected,e4902,,0.1538
UNIRM_134,UNIRM_180,Undirected,e4903,,0.1212
UNIRM_134,UNIRM_211,Undirected,e4904,,0.1176
UNIRM_134,UNIRM_214,Undirected,e4905,,0.3077
UNIRM_134,UNIRM_221,Undirected,e4906,,0.1176
UNIRM_134,UNIRM_225,Undirected,e4907,,0.125
UNIRM_134,UNIRM_229,Undirected,e4908,,0.2667
UNIRM_134,UNIRM_230,Undirected,e4909,,0.1429
UNIRM_134,UNIRM_236,Undirected,e4910,,0.0909
UNIRM_134,UNIRM_237,Undirected,e4911,,0.1667
UNIRM_134,UNIRM_239,Undirected,e4912,,0.0769
UNIRM_134,UNIRM_241,Undirected,e4913,,0.1818
UNIRM_134,UNIRM_244,Undirected,e4914,,0.1667
UNIRM_134,UNIRM_259,Undirected,e4915,,0.1667
UNIRM_134,UNIRM_260,Undirected,e4916,,0.1818
UNIRM_134,UNIRM_261,Undirected,e4917,,0.1818
UNIRM_134,UNIRM_266,Undirected,e4918,,0.1818
UNIRM_134,UNIRM_270,Undirected,e4919,,0.1538
UNIRM_134,UNIRM_279,Undirected,e4920,,0.1818
UNIRM_134,UNIRM_286,Undirected,e4921,,0.087
UNIRM_134,UNIRM_338,Undirected,e4922,,0.129
UNIRM_134,UNIRM_355,Undirected,e4923,,0.125
UNIRM_134,UNIRM_361,Undirected,e4924,,0.125
UNIRM_134,UNIRM_382,Undirected,e4925,,0.3333
UNIRM_139,UNIRM_142,Undirected,e4970,,0.15
UNIRM_139,UNIRM_144,Undirected,e4971,,0.069
UNIRM_139,UNIRM_150,Undirected,e4972,,0.1
UNIRM_139,UNIRM_153,Undirected,e4973,,0.1622
UNIRM_139,UNIRM_157,Undirected,e4974,,0.2069
UNIRM_139,UNIRM_159,Undirected,e4975,,0.1176
UNIRM_139,UNIRM_162,Undirected,e4976,,0.1538
UNIRM_139,UNIRM_211,Undirected,e4977,,0.1176
UNIRM_139,UNIRM_221,Undirected,e4978,,0.1176
UNIRM_139,UNIRM_225,Undirected,e4979,,0.125
UNIRM_139,UNIRM_229,Undirected,e4980,,0.1333
UNIRM_139,UNIRM_230,Undirected,e4981,,0.1429
UNIRM_139,UNIRM_236,Undirected,e4982,,0.0909
UNIRM_139,UNIRM_240,Undirected,e4983,,0.3636
UNIRM_139,UNIRM_260,Undirected,e4984,,0.1818
UNIRM_139,UNIRM_266,Undirected,e4985,,0.1818
UNIRM_139,UNIRM_286,Undirected,e4986,,0.1739
UNIRM_139,UNIRM_295,Undirected,e4987,,0.0909
UNIRM_139,UNIRM_338,Undirected,e4988,,0.0645
UNIRM_142,UNIRM_144,Undirected,e5048,,0.3158
UNIRM_142,UNIRM_145,Undirected,e5049,,0.2727
UNIRM_142,UNIRM_150,Undirected,e5050,,0.0833
UNIRM_142,UNIRM_153,Undirected,e5051,,0.1846
UNIRM_142,UNIRM_154,Undirected,e5052,,0.125
UNIRM_142,UNIRM_157,Undirected,e5053,,0.1404
UNIRM_142,UNIRM_159,Undirected,e5054,,0.0444
UNIRM_142,UNIRM_176,Undirected,e5056,,0.3226
UNIRM_142,UNIRM_178,Undirected,e5057,,0.0976
UNIRM_142,UNIRM_180,Undirected,e5058,,0.3934
UNIRM_142,UNIRM_186,Undirected,e5059,,0.1
UNIRM_142,UNIRM_213,Undirected,e5060,,0.1538
UNIRM_142,UNIRM_214,Undirected,e5061,,0.0488
UNIRM_142,UNIRM_218,Undirected,e5062,,0.05
UNIRM_142,UNIRM_219,Undirected,e5063,,0.0488
UNIRM_142,UNIRM_221,Undirected,e5064,,0.0889
UNIRM_142,UNIRM_225,Undirected,e5065,,0.3333
UNIRM_142,UNIRM_229,Undirected,e5066,,0.186
UNIRM_142,UNIRM_230,Undirected,e5067,,0.0952
UNIRM_142,UNIRM_236,Undirected,e5068,,0.2
UNIRM_142,UNIRM_237,Undirected,e5069,,0.05
UNIRM_142,UNIRM_239,Undirected,e5070,,0.1481
UNIRM_142,UNIRM_240,Undirected,e5071,,0.0513
UNIRM_142,UNIRM_241,Undirected,e5072,,0.1026
UNIRM_142,UNIRM_279,Undirected,e5073,,0.0513
UNIRM_142,UNIRM_281,Undirected,e5074,,0.2745
UNIRM_142,UNIRM_286,Undirected,e5075,,0.0784
UNIRM_142,UNIRM_291,Undirected,e5076,,0.1818
UNIRM_142,UNIRM_295,Undirected,e5077,,0.08
UNIRM_142,UNIRM_338,Undirected,e5078,,0.5085
UNIRM_142,UNIRM_348,Undirected,e5079,,0.2857
UNIRM_142,UNIRM_355,Undirected,e5080,,0.0909
UNIRM_142,UNIRM_361,Undirected,e5081,,0.2727
UNIRM_142,UNIRM_362,Undirected,e5082,,0.0909
UNIRM_142,UNIRM_364,Undirected,e5083,,0.0488
UNIRM_142,UNIRM_382,Undirected,e5084,,0.05
UNIRM_144,UNIRM_145,Undirected,e5145,,0.1455
UNIRM_144,UNIRM_150,Undirected,e5146,,0.2162
UNIRM_144,UNIRM_153,Undirected,e5147,,0.2222
UNIRM_144,UNIRM_154,Undirected,e5148,,0.1622
UNIRM_144,UNIRM_157,Undirected,e5149,,0.3478
UNIRM_144,UNIRM_162,Undirected,e5150,,0.0667
